ADC0, ADC1
0161,0158
0162,0162
0157,0160
0160,0158
0158,0151
0158,0159
0157,0158
0158,0158
0154,0156
0156,0154
0156,0158
0154,0153
0153,0153
0151,0152
0150,0153
0151,0149
0150,0148
0149,0148
0148,0148
0148,0149
0147,0148
0148,0150
0150,0149
0149,0147
0153,0146
0147,0147
0149,0147
0148,0148
0153,0153
0153,0152
0153,0153
0153,0155
0152,0153
0153,0153
0151,0155
0152,0154
0152,0151
0156,0153
0152,0163
0157,0158
0162,0157
0158,0160
0158,0157
0164,0158
0159,0161
0167,0165
0167,0170
0174,0174
0177,0178
0174,0175
0175,0173
0174,0174
0176,0177
0177,0178
0180,0175
0181,0180
0183,0182
0181,0181
0183,0182
0180,0182
0177,0180
0180,0178
0178,0177
0178,0177
0177,0174
0174,0175
0174,0173
0173,0172
0171,0163
0170,0170
0171,0169
0168,0170
0167,0166
0168,0168
0167,0167
0166,0166
0166,0165
0164,0167
0163,0164
0161,0162
0162,0162
0160,0159
0161,0158
0160,0159
0159,0158
0157,0157
0155,0154
0154,0154
0154,0151
0155,0153
0154,0154
0153,0155
0155,0156
0156,0156
0155,0156
0154,0154
0155,0153
0154,0153
0153,0151
0154,0154
0155,0155
0157,0155
0158,0156
0159,0158
0160,0159
0161,0161
0162,0164
0161,0164
0165,0166
0164,0165
0165,0165
0164,0162
0162,0162
0163,0162
0162,0163
0160,0161
0161,0163
0160,0159
0162,0161
0160,0161
0160,0161
0161,0159
0160,0162
0161,0161
0160,0159
0159,0159
0159,0160
0156,0159
0158,0156
0156,0157
0156,0157
0159,0157
0154,0154
0155,0155
0154,0154
0154,0152
0154,0153
0153,0154
0154,0153
0154,0154
0155,0156
0156,0153
0154,0158
0156,0155
0155,0155
0154,0155
0151,0152
0152,0152
0153,0154
0152,0153
0152,0151
0152,0151
0152,0151
0152,0151
0153,0150
0153,0152
0152,0152
0151,0152
0150,0149
0153,0150
0149,0148
0150,0150
0150,0149
0150,0152
0152,0153
0152,0152
0153,0152
0151,0151
0152,0150
0151,0152
0151,0152
0152,0149
0153,0152
0152,0152
0152,0152
0152,0151
0150,0152
0151,0150
0151,0151
0151,0151
0151,0151
0153,0152
0153,0151
0154,0154
0152,0152
0153,0151
0151,0152
0152,0153
0152,0152
0152,0152
0150,0151
0150,0152
0149,0151
0151,0151
0154,0153
0154,0152
0156,0156
0156,0158
0157,0156
0156,0158
0158,0157
0158,0156
0155,0157
0162,0158
0158,0157
0158,0158
0158,0157
0159,0157
0159,0158
0158,0159
0159,0160
0157,0159
0157,0156
0160,0157
0157,0156
0156,0156
0156,0156
0156,0156
0156,0157
0160,0151
0157,0157
0157,0156
0158,0157
0159,0156
0161,0160
0159,0159
0160,0160
0159,0159
0158,0158
0157,0158
0160,0162
0158,0155
0154,0157
0156,0155
0153,0155
0153,0154
0154,0154
0155,0154
0155,0156
0156,0155
0156,0154
0156,0158
0155,0154
0155,0155
0155,0155
0157,0156
0158,0158
0158,0158
0158,0159
0158,0158
0160,0159
0160,0159
0158,0158
0158,0157
0157,0156
0158,0157
0155,0157
0156,0157
0157,0157
0158,0159
0157,0157
0157,0156
0157,0156
0154,0155
0155,0154
0153,0153
0153,0154
0153,0153
0152,0152
0153,0154
0152,0152
0153,0150
0152,0149
0150,0150
0149,0148
0147,0148
0150,0148
0147,0147
0148,0150
0149,0148
0150,0150
0149,0150
0149,0150
0149,0149
0148,0150
0149,0148
0148,0148
0149,0148
0149,0149
0148,0148
0149,0149
0148,0149
0151,0148
0148,0148
0149,0148
0147,0147
0144,0145
0145,0146
0144,0144
0143,0151
0141,0143
0143,0145
0145,0143
0144,0142
0143,0143
0143,0142
0141,0142
0141,0141
0142,0142
0137,0143
0145,0146
0143,0143
0145,0143
0144,0145
0144,0142
0144,0142
0143,0143
0145,0143
0144,0144
0146,0143
0147,0144
0146,0147
0147,0145
0146,0144
0148,0144
0146,0145
0146,0147
0147,0146
0145,0147
0148,0147
0148,0150
0149,0151
0150,0149
0148,0148
0149,0148
0149,0149
0151,0152
0152,0152
0156,0155
0157,0157
0159,0159
0160,0160
0167,0161
0163,0162
0161,0162
0161,0161
0161,0160
0164,0163
0168,0165
0166,0165
0169,0169
0167,0167
0167,0168
0167,0166
0165,0166
0166,0169
0166,0166
0164,0166
0165,0168
0167,0168
0168,0166
0167,0168
0167,0168
0165,0166
0164,0164
0164,0163
0163,0164
0163,0164
0164,0161
0163,0163
0162,0162
0162,0162
0160,0160
0161,0159
0158,0158
0159,0157
0155,0156
0157,0159
0159,0158
0159,0160
0162,0161
0165,0165
0169,0168
0169,0170
0170,0170
0170,0171
0172,0171
0170,0169
0168,0168
0168,0168
0167,0167
0169,0167
0168,0168
0170,0168
0168,0168
0169,0168
0169,0167
0169,0168
0168,0167
0167,0166
0166,0166
0164,0166
0165,0163
0164,0165
0162,0161
0162,0160
0161,0160
0161,0162
0159,0159
0159,0160
0159,0158
0156,0153
0156,0157
0155,0156
0155,0154
0154,0155
0153,0153
0156,0152
0151,0152
0153,0151
0151,0151
0153,0154
0155,0154
0153,0153
0155,0154
0154,0155
0153,0153
0153,0154
0149,0153
0152,0153
0154,0155
0155,0157
0158,0157
0159,0159
0160,0158
0161,0163
0161,0163
0161,0160
0160,0159
0159,0159
0159,0159
0159,0158
0158,0156
0158,0157
0157,0158
0156,0154
0156,0157
0155,0154
0155,0153
0151,0153
0152,0153
0153,0154
0152,0151
0151,0152
0150,0149
0151,0149
0150,0152
0150,0150
0149,0148
0148,0149
0149,0149
0149,0150
0152,0152
0153,0151
0153,0152
0152,0152
0152,0152
0149,0150
0151,0151
0152,0150
0149,0149
0150,0149
0149,0149
0150,0151
0153,0152
0153,0155
0153,0164
0160,0158
0161,0161
0161,0163
0165,0164
0163,0163
0162,0162
0162,0161
0163,0163
0164,0164
0165,0166
0167,0168
0169,0168
0169,0170
0169,0170
0170,0171
0169,0170
0172,0169
0173,0174
0169,0169
0171,0171
0171,0169
0168,0168
0167,0166
0166,0166
0167,0164
0167,0167
0167,0167
0166,0167
0166,0164
0164,0164
0167,0163
0165,0164
0166,0164
0165,0165
0165,0167
0167,0165
0170,0168
0169,0170
0170,0169
0170,0170
0169,0170
0171,0171
0174,0173
0176,0174
0177,0178
0180,0179
0181,0179
0180,0181
0178,0183
0188,0187
0188,0190
0191,0191
0199,0192
0190,0191
0184,0190
0191,0190
0189,0190
0189,0189
0188,0187
0188,0187
0190,0189
0187,0188
0188,0188
0189,0184
0188,0186
0186,0183
0188,0185
0185,0185
0184,0183
0184,0184
0184,0185
0184,0185
0177,0183
0181,0180
0181,0180
0178,0179
0178,0179
0177,0178
0176,0177
0176,0172
0174,0174
0176,0175
0175,0178
0174,0172
0174,0171
0177,0173
0172,0171
0172,0172
0179,0172
0169,0169
0165,0169
0170,0169
0169,0170
0168,0169
0172,0170
0171,0174
0173,0171
0174,0173
0172,0173
0177,0176
0177,0177
0178,0179
0174,0179
0177,0177
0176,0173
0178,0176
0178,0179
0176,0176
0179,0178
0178,0177
0178,0178
0177,0177
0178,0177
0178,0177
0177,0176
0176,0174
0178,0179
0178,0178
0180,0181
0184,0180
0194,0184
0187,0186
0176,0186
0185,0185
0178,0185
0186,0187
0185,0183
0188,0187
0186,0187
0187,0186
0188,0184
0189,0189
0191,0192
0190,0189
0188,0184
0190,0190
0189,0188
0190,0187
0193,0190
0187,0188
0187,0189
0186,0186
0187,0186
0186,0184
0180,0185
0182,0184
0182,0180
0180,0181
0179,0181
0179,0180
0179,0178
0178,0177
0178,0181
0179,0179
0173,0179
0181,0178
0181,0178
0177,0180
0180,0180
0181,0180
0171,0182
0183,0184
0185,0185
0185,0186
0181,0183
0183,0183
0183,0175
0181,0181
0182,0181
0183,0183
0184,0185
0186,0186
0178,0186
0185,0187
0187,0187
0189,0189
0187,0193
0188,0187
0190,0182
0187,0186
0189,0187
0190,0191
0195,0191
0192,0193
0193,0188
0192,0192
0182,0191
0188,0190
0195,0189
0189,0189
0189,0188
0190,0190
0187,0189
0189,0189
0189,0190
0188,0188
0188,0188
0191,0186
0191,0192
0192,0192
0192,0192
0192,0191
0190,0193
0192,0189
0178,0191
0189,0189
0188,0188
0188,0187
0184,0190
0187,0185
0185,0177
0184,0183
0183,0182
0182,0182
0181,0181
0183,0181
0179,0180
0181,0181
0183,0175
0182,0182
0183,0186
0181,0181
0186,0185
0185,0185
0183,0184
0184,0183
0189,0183
0184,0184
0183,0183
0185,0183
0183,0180
0180,0178
0180,0178
0177,0176
0177,0176
0176,0176
0168,0175
0174,0175
0175,0174
0174,0174
0174,0172
0174,0174
0160,0172
0172,0172
0172,0172
0176,0174
0170,0182
0176,0174
0175,0172
0174,0173
0163,0174
0173,0175
0172,0174
0174,0174
0177,0176
0178,0179
0179,0178
0179,0179
0179,0184
0179,0175
0177,0183
0183,0179
0181,0183
0195,0183
0185,0185
0185,0187
0184,0183
0184,0184
0180,0185
0183,0182
0182,0182
0180,0181
0181,0181
0179,0177
0179,0176
0179,0178
0179,0179
0181,0181
0183,0179
0183,0182
0185,0185
0186,0186
0183,0185
0184,0184
0185,0186
0184,0189
0188,0187
0189,0189
0189,0188
0189,0192
0189,0189
0187,0187
0187,0189
0186,0187
0185,0186
0185,0184
0181,0182
0184,0187
0182,0179
0182,0181
0179,0179
0181,0180
0181,0180
0181,0180
0183,0181
0183,0183
0185,0182
0184,0182
0183,0183
0185,0183
0181,0180
0181,0179
0180,0179
0178,0177
0178,0179
0180,0181
0179,0180
0177,0178
0175,0177
0180,0176
0175,0177
0174,0176
0173,0174
0175,0173
0172,0175
0175,0171
0172,0172
0172,0172
0172,0172
0171,0170
0170,0168
0169,0168
0168,0168
0171,0168
0166,0165
0165,0165
0167,0167
0165,0166
0165,0164
0166,0165
0163,0167
0164,0164
0164,0166
0165,0162
0162,0164
0166,0164
0165,0163
0167,0166
0166,0166
0162,0164
0164,0164
0162,0164
0163,0165
0161,0161
0161,0159
0160,0159
0161,0161
0157,0159
0158,0159
0158,0158
0157,0157
0156,0158
0154,0157
0156,0157
0159,0157
0159,0162
0160,0160
0161,0161
0162,0160
0172,0161
0162,0160
0165,0160
0162,0158
0158,0158
0158,0158
0159,0159
0162,0160
0160,0159
0159,0159
0159,0158
0157,0158
0156,0154
0157,0156
0156,0158
0155,0154
0158,0156
0155,0156
0148,0156
0157,0156
0156,0157
0154,0155
0158,0154
0155,0154
0154,0155
0154,0155
0163,0153
0154,0152
0153,0150
0153,0154
0155,0155
0154,0154
0154,0156
0156,0156
0158,0157
0158,0159
0158,0157
0158,0157
0157,0155
0157,0157
0157,0158
0157,0158
0157,0165
0158,0158
0157,0158
0156,0156
0157,0156
0156,0155
0160,0156
0154,0154
0154,0154
0154,0152
0154,0154
0154,0155
0154,0153
0156,0156
0150,0156
0156,0153
0155,0154
0155,0155
0154,0153
0154,0154
0153,0153
0153,0154
0155,0156
0156,0158
0163,0161
0161,0161
0159,0159
0161,0162
0158,0160
0160,0161
0162,0157
0159,0160
0159,0159
0159,0158
0158,0157
0160,0159
0157,0158
0157,0158
0152,0157
0156,0156
0156,0155
0154,0155
0156,0153
0154,0153
0154,0153
0154,0152
0153,0153
0149,0153
0156,0151
0151,0150
0151,0149
0152,0151
0153,0152
0156,0153
0155,0154
0157,0157
0147,0155
0156,0155
0156,0155
0158,0158
0149,0158
0163,0164
0165,0164
0166,0165
0164,0168
0168,0169
0167,0170
0169,0168
0168,0169
0170,0167
0172,0169
0169,0168
0172,0171
0170,0171
0172,0171
0172,0172
0171,0172
0170,0171
0169,0172
0168,0167
0166,0167
0166,0167
0166,0168
0165,0166
0166,0164
0165,0164
0164,0164
0165,0165
0164,0165
0165,0168
0166,0164
0162,0163
0161,0163
0162,0160
0163,0163
0160,0161
0159,0159
0158,0158
0153,0156
0156,0157
0157,0156
0154,0154
0157,0149
0154,0153
0151,0157
0153,0151
0155,0152
0148,0161
0151,0149
0151,0149
0150,0149
0149,0149
0146,0149
0149,0149
0148,0155
0148,0149
0148,0149
0148,0150
0149,0152
0151,0151
0155,0153
0154,0154
0155,0161
0156,0154
0158,0158
0159,0159
0158,0154
0158,0156
0158,0159
0159,0160
0159,0159
0157,0159
0159,0158
0158,0158
0155,0157
0158,0158
0153,0157
0158,0157
0162,0158
0158,0158
0159,0156
0155,0156
0156,0155
0155,0154
0157,0158
0159,0157
0158,0158
0158,0158
0157,0157
0156,0157
0154,0155
0156,0156
0157,0156
0155,0154
0154,0152
0154,0153
0153,0157
0151,0152
0151,0152
0152,0151
0153,0154
0150,0150
0151,0150
0150,0149
0151,0151
0149,0148
0148,0147
0148,0148
0147,0147
0147,0146
0146,0149
0146,0148
0145,0152
0148,0147
0146,0146
0145,0145
0145,0145
0145,0146
0145,0140
0143,0143
0144,0144
0144,0144
0142,0144
0143,0143
0143,0143
0142,0142
0142,0141
0141,0141
0141,0143
0141,0142
0144,0143
0144,0145
0146,0146
0149,0149
0152,0150
0151,0147
0150,0149
0150,0150
0149,0152
0149,0149
0149,0151
0150,0150
0151,0150
0152,0151
0151,0156
0152,0152
0151,0151
0146,0148
0148,0148
0147,0146
0144,0145
0147,0146
0146,0146
0148,0145
0146,0146
0146,0146
0145,0144
0144,0145
0147,0148
0147,0145
0146,0146
0145,0147
0146,0145
0144,0143
0144,0143
0143,0140
0142,0142
0137,0142
0142,0142
0142,0141
0142,0140
0142,0142
0142,0141
0139,0141
0141,0140
0140,0140
0137,0138
0140,0140
0141,0139
0139,0140
0137,0139
0138,0137
0138,0138
0137,0137
0139,0139
0136,0137
0139,0138
0137,0140
0137,0136
0136,0135
0136,0135
0136,0135
0133,0135
0135,0134
0135,0135
0136,0133
0134,0133
0134,0134
0134,0131
0137,0136
0136,0137
0141,0143
0142,0140
0142,0144
0144,0144
0144,0145
0144,0142
0144,0141
0145,0144
0146,0144
0146,0146
0146,0147
0146,0144
0144,0142
0147,0143
0143,0144
0143,0143
0143,0142
0148,0148
0146,0146
0146,0146
0147,0147
0147,0146
0146,0143
0143,0143
0142,0145
0142,0141
0147,0145
0141,0143
0143,0142
0144,0143
0142,0143
0140,0141
0143,0140
0142,0144
0145,0145
0146,0145
0147,0145
0146,0147
0147,0146
0144,0145
0146,0147
0147,0146
0148,0150
0148,0148
0153,0150
0153,0153
0154,0153
0152,0153
0153,0153
0152,0152
0151,0152
0151,0151
0151,0151
0150,0153
0150,0151
0150,0149
0146,0152
0149,0147
0148,0147
0147,0146
0146,0148
0146,0144
0144,0145
0145,0145
0144,0145
0145,0142
0146,0144
0144,0145
0144,0144
0143,0143
0143,0143
0143,0143
0142,0142
0143,0145
0142,0141
0139,0142
0140,0139
0140,0139
0138,0138
0137,0138
0136,0137
0137,0137
0136,0136
0135,0133
0134,0136
0135,0134
0135,0135
0135,0135
0135,0135
0137,0135
0136,0135
0136,0138
0135,0135
0136,0137
0135,0136
0136,0136
0136,0136
0137,0138
0137,0137
0136,0137
0138,0136
0136,0137
0138,0137
0138,0136
0137,0137
0137,0137
0137,0135
0137,0136
0138,0134
0135,0132
0132,0133
0132,0131
0130,0129
0130,0131
0132,0131
0129,0128
0130,0131
0128,0129
0131,0130
0130,0130
0130,0132
0129,0130
0131,0132
0128,0130
0131,0130
0131,0131
0133,0132
0126,0131
0131,0132
0128,0130
0132,0132
0130,0129
0129,0130
0131,0132
0131,0130
0131,0130
0129,0129
0130,0129
0129,0128
0127,0127
0126,0126
0126,0126
0126,0135
0127,0127
0127,0128
0129,0129
0130,0128
0129,0130
0130,0128
0126,0127
0126,0127
0126,0128
0126,0125
0126,0123
0126,0123
0124,0124
0124,0123
0123,0123
0125,0120
0120,0121
0121,0121
0122,0122
0120,0120
0120,0122
0120,0119
0119,0118
0118,0119
0120,0119
0119,0119
0118,0118
0121,0119
0118,0118
0118,0118
0118,0119
0118,0119
0117,0116
0117,0117
0118,0117
0114,0116
0115,0116
0115,0116
0115,0115
0116,0116
0112,0114
0113,0113
0114,0113
0114,0113
0112,0113
0112,0112
0111,0113
0110,0114
0110,0110
0110,0109
0109,0109
0107,0109
0109,0108
0105,0107
0108,0107
0108,0107
0106,0107
0105,0106
0107,0108
0108,0107
0109,0105
0107,0108
0109,0107
0108,0108
0109,0108
0106,0109
0109,0106
0109,0106
0105,0107
0107,0107
0106,0106
0106,0106
0105,0106
0104,0105
0105,0103
0104,0105
0104,0105
0101,0104
0104,0103
0104,0103
0105,0103
0103,0101
0104,0104
0104,0103
0102,0102
0102,0103
0101,0103
0103,0101
0103,0102
0101,0101
0102,0099
0100,0100
0102,0099
0101,0100
0100,0100
0100,0100
0100,0102
0100,0099
0101,0099
0101,0101
0099,0100
0099,0100
0099,0099
0100,0098
0099,0097
0099,0101
0099,0097
0097,0099
0098,0100
0099,0097
0098,0096
0099,0099
0098,0101
0098,0097
0098,0096
0097,0096
0097,0095
0096,0097
0095,0094
0092,0097
0094,0095
0092,0095
0094,0094
0094,0094
0092,0093
0094,0091
0092,0093
0092,0092
0093,0085
0091,0092
0092,0089
0090,0090
0092,0090
0092,0093
0095,0091
0094,0093
0093,0092
0094,0096
0095,0097
0096,0095
0095,0096
0089,0097
0096,0096
0094,0096
0093,0095
0092,0095
0094,0094
0096,0097
0096,0097
0097,0096
0095,0096
0097,0096
0095,0096
0095,0095
0094,0095
0096,0094
0095,0093
0094,0095
0096,0095
0095,0094
0096,0094
0093,0096
0093,0094
0094,0095
0094,0094
0093,0093
0093,0094
0092,0094
0092,0091
0092,0093
0091,0091
0090,0089
0089,0091
0090,0092
0090,0090
0093,0089
0089,0090
0089,0090
0090,0091
0088,0088
0090,0089
0091,0088
0092,0089
0088,0088
0087,0089
0088,0087
0089,0087
0090,0087
0087,0088
0088,0083
0086,0086
0088,0086
0087,0085
0086,0085
0087,0086
0085,0086
0086,0084
0086,0085
0086,0086
0086,0085
0086,0085
0085,0088
0086,0084
0084,0086
0084,0084
0084,0084
0085,0087
0084,0083
0083,0086
0087,0086
0085,0085
0085,0084
0085,0084
0084,0084
0084,0085
0085,0084
0084,0083
0083,0083
0083,0083
0083,0080
0083,0081
0083,0087
0082,0083
0082,0081
0082,0086
0087,0083
0085,0083
0083,0084
0083,0083
0083,0081
0082,0084
0082,0083
0081,0082
0080,0082
0085,0082
0083,0082
0083,0082
0080,0082
0082,0082
0083,0082
0081,0084
0079,0080
0081,0081
0081,0081
0083,0081
0082,0082
0081,0082
0075,0080
0080,0079
0080,0081
0081,0081
0082,0080
0082,0081
0084,0081
0081,0082
0082,0082
0080,0081
0082,0082
0081,0080
0080,0081
0080,0078
0080,0079
0081,0080
0076,0080
0078,0078
0078,0078
0078,0078
0079,0080
0077,0078
0071,0078
0078,0078
0078,0078
0077,0079
0080,0079
0080,0079
0077,0078
0078,0081
0077,0077
0078,0078
0077,0078
0078,0078
0088,0077
0076,0077
0074,0079
0076,0076
0075,0074
0076,0075
0076,0077
0075,0077
0086,0076
0077,0077
0077,0071
0075,0073
0072,0076
0076,0076
0079,0074
0075,0076
0063,0076
0074,0074
0074,0075
0075,0072
0075,0076
0073,0073
0073,0071
0071,0072
0074,0074
0072,0072
0070,0073
0081,0071
0072,0071
0072,0073
0072,0069
0071,0071
0071,0070
0071,0069
0070,0071
0071,0070
0066,0071
0070,0071
0070,0071
0072,0072
0073,0073
0073,0074
0081,0072
0073,0073
0069,0072
0071,0074
0074,0070
0073,0072
0072,0081
0073,0073
0082,0073
0072,0073
0072,0074
0073,0074
0072,0071
0073,0066
0071,0076
0074,0072
0074,0077
0073,0076
0080,0075
0077,0075
0075,0075
0077,0076
0076,0075
0077,0076
0079,0075
0067,0077
0083,0075
0077,0077
0077,0078
0075,0076
0076,0073
0077,0077
0075,0071
0077,0076
0073,0082
0075,0075
0071,0077
0074,0075
0064,0076
0076,0075
0075,0074
0079,0078
0075,0076
0077,0077
0076,0077
0078,0077
0078,0081
0080,0078
0079,0076
0079,0079
0080,0078
0078,0078
0077,0079
0078,0078
0079,0078
0079,0077
0087,0079
0080,0080
0080,0077
0080,0079
0081,0081
0081,0078
0078,0080
0079,0079
0079,0081
0080,0078
0080,0070
0080,0078
0079,0073
0082,0080
0080,0079
0081,0081
0083,0080
0078,0082
0082,0081
0079,0082
0080,0079
0081,0081
0075,0081
0083,0079
0076,0080
0083,0080
0078,0081
0079,0079
0080,0079
0080,0079
0080,0076
0079,0079
0078,0078
0078,0079
0081,0080
0078,0078
0079,0080
0078,0079
0079,0078
0080,0080
0084,0078
0078,0077
0067,0076
0079,0078
0078,0082
0078,0081
0080,0078
0081,0078
0077,0070
0077,0077
0077,0078
0073,0076
0077,0078
0077,0076
0073,0074
0075,0075
0075,0075
0075,0075
0076,0070
0074,0073
0073,0076
0074,0076
0074,0065
0074,0073
0072,0073
0073,0074
0072,0073
0069,0073
0073,0072
0077,0074
0074,0073
0071,0070
0073,0072
0072,0071
0072,0070
0071,0072
0069,0074
0071,0070
0068,0069
0070,0070
0070,0070
0068,0071
0078,0069
0063,0069
0069,0068
0069,0069
0069,0067
0067,0068
0069,0067
0068,0069
0068,0070
0064,0066
0067,0068
0066,0065
0065,0067
0066,0064
0065,0069
0065,0065
0063,0069
0065,0065
0062,0065
0063,0063
0065,0056
0063,0065
0062,0062
0064,0061
0064,0065
0063,0063
0061,0062
0063,0066
0064,0061
0063,0061
0061,0062
0061,0061
0061,0064
0061,0062
0061,0060
0061,0060
0061,0059
0061,0057
0060,0060
0059,0060
0060,0058
0061,0059
0060,0060
0059,0058
0060,0058
0055,0058
0059,0060
0058,0058
0058,0055
0060,0057
0058,0058
0057,0058
0056,0064
0058,0057
0057,0056
0054,0056
0056,0056
0056,0056
0056,0056
0065,0056
0058,0052
0057,0056
0057,0056
0051,0057
0058,0057
0058,0059
0058,0059
0058,0059
0059,0056
0057,0058
0058,0056
0058,0057
0060,0058
0058,0058
0059,0060
0059,0060
0059,0058
0058,0058
0058,0059
0057,0054
0059,0060
0059,0061
0059,0060
0060,0060
0060,0059
0058,0058
0060,0060
0057,0058
0055,0056
0061,0058
0057,0057
0067,0058
0058,0056
0058,0058
0057,0057
0061,0057
0056,0059
0061,0057
0058,0055
0057,0055
0057,0059
0060,0057
0057,0056
0056,0057
0058,0057
0058,0057
0057,0057
0056,0056
0057,0060
0057,0058
0058,0056
0057,0057
0056,0058
0057,0058
0057,0056
0057,0058
0057,0057
0058,0059
0057,0060
0060,0060
0060,0063
0050,0061
0062,0060
0064,0063
0066,0066
0064,0065
0066,0066
0067,0067
0068,0067
0067,0066
0069,0067
0067,0067
0069,0068
0070,0069
0070,0070
0073,0068
0071,0070
0070,0068
0069,0070
0069,0071
0070,0067
0068,0069
0071,0070
0067,0066
0068,0069
0069,0062
0069,0069
0070,0069
0071,0070
0067,0071
0071,0072
0071,0066
0070,0070
0070,0070
0071,0069
0071,0072
0070,0069
0076,0070
0066,0069
0070,0070
0070,0067
0068,0070
0069,0066
0070,0069
0070,0069
0067,0068
0067,0069
0069,0069
0068,0067
0057,0069
0069,0068
0067,0068
0068,0069
0071,0068
0069,0067
0066,0067
0067,0065
0066,0064
0067,0068
0067,0067
0066,0067
0069,0068
0069,0068
0067,0069
0069,0069
0069,0067
0070,0068
0071,0068
0067,0067
0067,0076
0065,0067
0062,0069
0068,0069
0073,0072
0067,0070
0071,0070
0071,0071
0074,0072
0070,0071
0070,0072
0072,0071
0072,0073
0074,0074
0073,0076
0073,0075
0074,0076
0074,0075
0077,0070
0074,0071
0072,0075
0072,0075
0077,0074
0072,0073
0075,0074
0073,0075
0076,0072
0074,0073
0075,0073
0073,0073
0075,0068
0074,0073
0072,0071
0073,0072
0072,0073
0073,0071
0070,0072
0073,0072
0072,0072
0071,0071
0070,0071
0071,0068
0069,0069
0070,0069
0069,0068
0070,0070
0074,0068
0067,0067
0067,0069
0069,0068
0067,0069
0068,0067
0067,0068
0067,0067
0067,0066
0068,0068
0066,0068
0066,0067
0067,0064
0067,0064
0066,0064
0068,0066
0066,0066
0066,0065
0066,0066
0065,0064
0073,0065
0063,0063
0063,0064
0063,0064
0063,0063
0063,0062
0065,0063
0063,0065
0063,0066
0063,0063
0061,0062
0062,0062
0063,0064
0061,0061
0062,0062
0062,0060
0062,0059
0063,0063
0061,0061
0061,0060
0061,0061
0060,0060
0058,0064
0060,0059
0056,0059
0060,0059
0058,0058
0059,0059
0058,0059
0058,0058
0057,0059
0058,0058
0056,0059
0059,0057
0055,0062
0062,0057
0058,0057
0058,0058
0058,0056
0057,0056
0054,0056
0056,0054
0056,0056
0054,0053
0056,0056
0057,0056
0056,0055
0055,0056
0056,0055
0055,0051
0055,0055
0053,0056
0055,0054
0054,0053
0053,0054
0054,0054
0054,0057
0054,0053
0053,0053
0052,0054
0054,0059
0054,0054
0054,0055
0054,0054
0054,0053
0053,0052
0054,0055
0061,0055
0053,0053
0053,0053
0051,0052
0053,0051
0052,0056
0052,0050
0053,0054
0051,0052
0053,0051
0052,0054
0052,0052
0052,0054
0053,0052
0054,0054
0055,0055
0059,0053
0056,0054
0052,0056
0054,0053
0054,0054
0056,0055
0054,0053
0055,0056
0054,0055
0053,0053
0055,0057
0056,0057
0055,0055
0054,0056
0054,0054
0054,0052
0055,0054
0054,0053
0051,0054
0052,0052
0053,0056
0055,0052
0054,0053
0054,0055
0054,0053
0055,0054
0053,0054
0054,0054
0054,0055
0051,0053
0054,0052
0055,0054
0055,0052
0053,0052
0052,0054
0051,0052
0054,0052
0053,0053
0053,0054
0052,0052
0053,0052
0052,0052
0053,0053
0054,0055
0053,0054
0054,0054
0055,0053
0055,0055
0053,0052
0053,0053
0054,0053
0052,0052
0055,0054
0055,0055
0055,0055
0057,0057
0056,0055
0056,0057
0059,0058
0058,0059
0058,0058
0058,0058
0058,0057
0056,0058
0056,0057
0057,0057
0057,0057
0058,0059
0056,0056
0057,0058
0055,0058
0055,0055
0057,0057
0058,0057
0058,0056
0056,0059
0058,0057
0060,0056
0060,0058
0058,0059
0059,0061
0058,0057
0056,0056
0058,0057
0058,0057
0058,0057
0056,0056
0057,0056
0056,0057
0056,0059
0056,0056
0057,0056
0057,0056
0056,0057
0056,0056
0058,0057
0057,0057
0055,0056
0057,0057
0057,0058
0057,0056
0057,0056
0055,0057
0058,0057
0057,0056
0058,0057
0057,0055
0059,0057
0057,0056
0057,0056
0056,0054
0056,0057
0054,0055
0055,0055
0055,0055
0053,0055
0055,0056
0056,0056
0054,0056
0056,0054
0055,0055
0056,0057
0056,0056
0057,0058
0055,0057
0057,0057
0057,0056
0057,0057
0057,0055
0057,0056
0054,0055
0056,0055
0055,0055
0054,0053
0054,0054
0055,0053
0055,0057
0055,0055
0056,0056
0054,0055
0055,0056
0056,0053
0057,0056
0056,0055
0057,0057
0053,0055
0055,0055
0055,0055
0055,0055
0056,0055
0055,0055
0056,0054
0053,0054
0052,0053
0054,0055
0055,0054
0054,0055
0056,0054
0056,0055
0055,0056
0055,0055
0055,0057
0054,0054
0052,0055
0054,0055
0054,0053
0054,0054
0054,0055
0054,0055
0055,0053
0055,0052
0053,0055
0054,0054
0054,0054
0054,0053
0056,0054
0055,0056
0055,0057
0056,0055
0057,0056
0057,0057
0059,0057
0059,0059
0060,0059
0059,0060
0059,0060
0060,0059
0062,0061
0059,0061
0060,0060
0061,0063
0062,0061
0063,0063
0064,0065
0069,0066
0067,0067
0069,0069
0068,0066
0067,0065
0067,0064
0067,0069
0068,0066
0067,0066
0067,0068
0066,0068
0064,0067
0067,0067
0068,0067
0067,0065
0067,0068
0067,0068
0067,0070
0068,0070
0069,0072
0071,0071
0073,0072
0072,0073
0076,0075
0075,0077
0076,0075
0076,0077
0077,0077
0077,0077
0078,0077
0076,0077
0078,0078
0077,0079
0080,0079
0084,0082
0085,0080
0086,0084
0084,0083
0083,0085
0084,0084
0083,0083
0084,0086
0083,0081
0085,0085
0086,0088
0087,0086
