ADC0, ADC1
0123,0118
0120,0121
0119,0117
0117,0117
0118,0118
0117,0115
0117,0116
0116,0116
0112,0116
0115,0115
0114,0113
0112,0119
0113,0112
0113,0113
0113,0112
0113,0116
0116,0114
0116,0115
0115,0113
0114,0112
0112,0113
0114,0114
0113,0113
0113,0112
0113,0112
0110,0113
0111,0112
0111,0112
0110,0110
0111,0110
0113,0113
0111,0112
0111,0110
0110,0108
0110,0111
0110,0111
0115,0109
0107,0109
0108,0110
0107,0108
0108,0110
0107,0110
0109,0110
0108,0108
0111,0110
0110,0109
0111,0110
0110,0111
0109,0110
0110,0110
0109,0109
0108,0110
0101,0108
0108,0108
0108,0108
0109,0108
0108,0107
0108,0108
0109,0109
0107,0108
0107,0108
0107,0105
0108,0107
0105,0107
0107,0106
0104,0106
0107,0107
0106,0103
0103,0105
0105,0106
0107,0105
0106,0108
0106,0106
0105,0107
0105,0105
0104,0105
0104,0104
0105,0105
0105,0106
0103,0103
0105,0105
0106,0105
0102,0104
0106,0107
0103,0117
0107,0106
0106,0105
0108,0108
0108,0108
0108,0110
0111,0110
0109,0108
0111,0110
0110,0109
0109,0109
0109,0110
0110,0110
0110,0110
0112,0112
0113,0113
0112,0111
0113,0113
0112,0112
0113,0112
0115,0112
0114,0114
0116,0117
0117,0116
0118,0118
0117,0117
0116,0116
0116,0115
0116,0115
0117,0118
0117,0117
0116,0118
0118,0118
0124,0120
0120,0118
0119,0118
0122,0119
0122,0119
0118,0119
0118,0118
0119,0118
0117,0116
0116,0116
0118,0117
0118,0117
0116,0117
0116,0116
0117,0116
0113,0115
0126,0114
0115,0115
0114,0115
0114,0113
0114,0114
0115,0115
0115,0113
0115,0114
0115,0115
0115,0114
0115,0113
0114,0115
0113,0115
0114,0114
0115,0114
0112,0110
0113,0113
0113,0112
0112,0112
0111,0111
0110,0109
0110,0109
0110,0109
0109,0109
0108,0110
0108,0109
0108,0107
0106,0107
0106,0108
0105,0105
0106,0105
0105,0106
0103,0105
0102,0104
0102,0101
0104,0103
0102,0103
0104,0103
0103,0102
0104,0104
0102,0103
0102,0103
0101,0102
0101,0101
0101,0101
0101,0100
0100,0102
0099,0101
0100,0099
0100,0100
0100,0099
0098,0099
0097,0099
0097,0098
0096,0097
0095,0096
0097,0096
0096,0095
0095,0095
0095,0095
0095,0094
0093,0093
0094,0094
0093,0091
0093,0089
0092,0091
0092,0091
0090,0092
0090,0088
0091,0089
0089,0089
0092,0088
0088,0089
0088,0089
0087,0088
0088,0086
0089,0086
0086,0087
0086,0085
0084,0086
0081,0085
0086,0085
0087,0084
0086,0085
0086,0086
0085,0086
0084,0084
0082,0083
0083,0084
0083,0082
0083,0083
0082,0082
0081,0081
0084,0080
0081,0080
0081,0081
0081,0079
0080,0080
0079,0078
0079,0080
0079,0080
0079,0081
0079,0078
0080,0079
0078,0078
0079,0078
0079,0080
0078,0079
0078,0076
0078,0077
0077,0077
0078,0078
0078,0078
0075,0075
0077,0074
0076,0075
0075,0075
0074,0075
0074,0073
0075,0075
0075,0074
0074,0074
0074,0074
0074,0073
0074,0073
0076,0074
0073,0073
0074,0073
0073,0071
0073,0073
0072,0073
0073,0070
0073,0073
0073,0072
0071,0073
0069,0068
0072,0071
0071,0071
0072,0072
0071,0071
0071,0070
0071,0069
0070,0071
0068,0068
0069,0068
0069,0071
0071,0068
0069,0069
0067,0069
0069,0070
0070,0069
0070,0070
0071,0072
0069,0073
0068,0068
0068,0068
0068,0068
0067,0067
0068,0067
0067,0067
0068,0069
0070,0069
0070,0070
0071,0070
0071,0071
0071,0072
0070,0072
0072,0072
0073,0071
0072,0071
0072,0070
0068,0073
0073,0071
0072,0073
0071,0073
0069,0071
0061,0072
0074,0071
0071,0071
0072,0070
0070,0071
0070,0069
0073,0070
0074,0070
0072,0072
0070,0069
0071,0070
0071,0070
0072,0070
0070,0070
0069,0072
0069,0069
0069,0073
0071,0072
0072,0070
0070,0071
0071,0072
0071,0071
0070,0071
0065,0070
0068,0072
0073,0070
0069,0069
0069,0069
0068,0070
0070,0068
0070,0069
0069,0069
0069,0061
0068,0068
0067,0066
0068,0067
0068,0068
0068,0067
0068,0068
0068,0070
0070,0070
0068,0071
0070,0068
0071,0069
0071,0070
0069,0073
0070,0070
0071,0071
0070,0070
0069,0070
0070,0071
0069,0069
0071,0070
0070,0071
0070,0069
0070,0070
0069,0071
0063,0069
0071,0068
0066,0066
0069,0068
0067,0068
0067,0067
0068,0067
0073,0067
0065,0066
0067,0067
0066,0065
0067,0065
0065,0067
0067,0067
0069,0065
0066,0066
0066,0067
0064,0066
0062,0067
0066,0066
0065,0065
0066,0066
0066,0066
0067,0067
0065,0065
0065,0065
0061,0064
0066,0066
0066,0065
0065,0066
0066,0065
0068,0067
0067,0069
0068,0068
0071,0069
0069,0071
0070,0072
0069,0069
0068,0070
0071,0073
0070,0072
0071,0072
0073,0070
0074,0074
0074,0069
0074,0074
0079,0069
0073,0075
0074,0073
0075,0071
0074,0073
0074,0073
0071,0073
0072,0073
0073,0070
0072,0071
0062,0071
0071,0071
0072,0071
0070,0072
0071,0070
0071,0070
0067,0070
0070,0069
0071,0071
0070,0070
0071,0070
0071,0071
0069,0069
0068,0067
0069,0070
0069,0072
0069,0068
0070,0070
0065,0069
0070,0070
0069,0068
0069,0068
0068,0068
0069,0069
0068,0067
0067,0069
0069,0069
0067,0068
0066,0067
0066,0067
0068,0069
0069,0068
0071,0068
0070,0070
0069,0070
0070,0069
0073,0068
0069,0068
0074,0064
0068,0069
0068,0065
0068,0068
0068,0065
0069,0068
0069,0067
0069,0068
0068,0069
0066,0068
0060,0068
0068,0066
0056,0068
0068,0068
0067,0069
0069,0069
0069,0069
0068,0070
0071,0070
0073,0072
0074,0083
0075,0074
0072,0077
0074,0074
0074,0074
0076,0075
0076,0075
0077,0077
0078,0080
0080,0077
0079,0078
0082,0074
0078,0080
0080,0080
0080,0079
0082,0082
0083,0081
0084,0085
0085,0086
0084,0084
0085,0086
0085,0090
0086,0082
0084,0083
0084,0084
0085,0085
0086,0085
0086,0086
0086,0085
0087,0086
0092,0083
0085,0087
0084,0087
0085,0085
0085,0083
0083,0084
0084,0083
0084,0084
0085,0083
0086,0082
0073,0082
0082,0082
0081,0080
0081,0083
0082,0081
0081,0081
0083,0078
0080,0080
0087,0080
0080,0079
0076,0089
0079,0079
0078,0079
0079,0080
0080,0079
0079,0079
0079,0078
0080,0078
0080,0079
0078,0078
0080,0078
0078,0078
0078,0076
0078,0074
0077,0079
0076,0078
0075,0080
0075,0077
0076,0076
0074,0075
0073,0080
0075,0075
0072,0073
0075,0075
0071,0072
0073,0074
0075,0073
0074,0073
0073,0073
0070,0073
0072,0072
0073,0072
0072,0075
0073,0070
0071,0072
0071,0072
0070,0070
0072,0072
0070,0063
0071,0071
0073,0071
0071,0068
0070,0070
0071,0071
0071,0069
0071,0070
0070,0068
0067,0069
0067,0070
0068,0069
0069,0068
0068,0066
0067,0068
0069,0067
0067,0072
0068,0067
0075,0067
0059,0067
0066,0066
0065,0065
0064,0067
0067,0064
0065,0064
0064,0067
0065,0063
0064,0064
0065,0065
0063,0065
0065,0061
0066,0063
0064,0067
0062,0063
0061,0066
0064,0063
0062,0064
0061,0063
0064,0055
0064,0062
0061,0063
0061,0061
0062,0060
0060,0061
0061,0061
0061,0060
0059,0059
0060,0061
0060,0061
0062,0061
0062,0062
0064,0064
0063,0064
0068,0063
0061,0064
0056,0064
0064,0062
0061,0062
0062,0065
0062,0061
0062,0061
0063,0063
0062,0060
0062,0063
0060,0061
0062,0063
0055,0060
0060,0060
0060,0062
0054,0061
0061,0062
0070,0061
0061,0061
0061,0060
0062,0061
0061,0062
0062,0062
0060,0062
0060,0061
0057,0064
0065,0058
0065,0060
0060,0062
0057,0062
0059,0058
0063,0062
0060,0059
0062,0059
0061,0060
0059,0058
0061,0060
0059,0060
0059,0060
0059,0060
0059,0060
0059,0060
0058,0060
0051,0060
0058,0060
0067,0055
0061,0062
0059,0060
0061,0059
0060,0060
0059,0059
0059,0060
0061,0060
0063,0059
0060,0059
0058,0060
0061,0060
0060,0061
0060,0061
0060,0060
0059,0060
0057,0061
0062,0059
0055,0061
0060,0059
0060,0054
0060,0062
0064,0061
0063,0062
0066,0066
0066,0064
0066,0066
0066,0067
0068,0069
0069,0067
0067,0069
0069,0067
0069,0062
0068,0067
0058,0068
0069,0069
0075,0073
0069,0070
0069,0071
0071,0069
0068,0068
0069,0069
0070,0068
0068,0068
0068,0067
0069,0069
0063,0070
0068,0069
0056,0068
0070,0070
0070,0070
0071,0071
0066,0078
0069,0069
0065,0069
0067,0068
0070,0071
0070,0071
0069,0068
0068,0069
0070,0069
0071,0068
0068,0070
0068,0069
0067,0068
0068,0068
0074,0064
0068,0068
0068,0068
0067,0068
0067,0068
0068,0067
0069,0067
0069,0067
0068,0068
0067,0068
0068,0073
0067,0070
0069,0064
0068,0067
0067,0067
0068,0068
0069,0067
0068,0067
0067,0074
0068,0066
0067,0062
0068,0066
0065,0064
0066,0068
0066,0066
0067,0065
0065,0064
0066,0065
0065,0068
0065,0064
0063,0072
0066,0067
0065,0067
0063,0064
0065,0065
0067,0067
0070,0066
0066,0067
0063,0065
0064,0064
0065,0063
0065,0063
0060,0063
0064,0063
0065,0064
0064,0065
0064,0055
0062,0063
0062,0063
0063,0062
0063,0069
0063,0062
0061,0067
0062,0064
0062,0062
0063,0063
0064,0063
0063,0063
0063,0064
0063,0063
0064,0062
0062,0062
0062,0063
0063,0064
0064,0063
0063,0063
0061,0062
0062,0061
0064,0064
0061,0064
0059,0062
0062,0062
0061,0060
0060,0059
0060,0061
0062,0061
0062,0058
0061,0061
0060,0060
0061,0062
0061,0060
0060,0061
0062,0060
0062,0060
0061,0060
0061,0060
0059,0061
0062,0060
0062,0062
0062,0062
0063,0062
0062,0063
0062,0063
0062,0063
0062,0063
0061,0061
0062,0063
0060,0062
0062,0062
0062,0064
0063,0058
0064,0064
0064,0064
0066,0065
0066,0067
0063,0065
0069,0064
0067,0064
0065,0065
0065,0065
0066,0067
0067,0065
0068,0069
0067,0067
0066,0067
0069,0067
0070,0072
0066,0066
0071,0067
0066,0067
0063,0067
0067,0067
0067,0066
0064,0067
0066,0067
0066,0067
0068,0066
0068,0067
0068,0068
0069,0068
0068,0068
0068,0067
0068,0068
0068,0068
0069,0059
0068,0067
0072,0067
0066,0068
0066,0068
0067,0067
0067,0065
0066,0067
0067,0068
0066,0067
0066,0067
0068,0066
0067,0067
0069,0067
0065,0069
0070,0070
0071,0072
0071,0070
0073,0070
0072,0072
0071,0071
0070,0072
0072,0070
0070,0068
0070,0072
0071,0070
0073,0071
0072,0072
0070,0070
0070,0072
0072,0072
0072,0072
0072,0069
0071,0071
0072,0073
0072,0073
0072,0076
0075,0073
0074,0075
0075,0076
0077,0075
0078,0079
0078,0076
0077,0078
0078,0076
0077,0077
0079,0077
0077,0076
0077,0076
0078,0076
0075,0077
0076,0076
0077,0076
0082,0077
0079,0078
0078,0078
0077,0076
0076,0076
0077,0076
0077,0078
0078,0077
0076,0077
0077,0075
0078,0078
0078,0078
0076,0078
0077,0076
0077,0078
0079,0078
0079,0077
0082,0081
0078,0078
0079,0078
0078,0078
0079,0070
0078,0077
0076,0077
0077,0077
0077,0075
0077,0078
0075,0076
0082,0076
0075,0076
0075,0078
0075,0075
0078,0078
0078,0079
0079,0080
0081,0080
0081,0079
0085,0084
0088,0086
0087,0087
0088,0088
0088,0087
0088,0087
0088,0089
0089,0089
0089,0089
0089,0089
0090,0091
0091,0089
0089,0090
0092,0093
0092,0092
0095,0093
0091,0093
0093,0093
0093,0093
0094,0094
0093,0094
0091,0093
0091,0093
0090,0094
0095,0095
0096,0096
0098,0094
0095,0097
0099,0097
0097,0098
0096,0096
0096,0095
0095,0095
0095,0094
0093,0094
0096,0094
0093,0094
0095,0094
0093,0094
0094,0096
0097,0095
0093,0094
0095,0093
0094,0095
0095,0094
0095,0093
0093,0095
0092,0092
0091,0093
0092,0092
0092,0091
0090,0091
0091,0089
0093,0091
0092,0091
0093,0093
0092,0093
0092,0092
0091,0091
0092,0093
0092,0093
0095,0094
0093,0095
0094,0093
0093,0092
0097,0091
0095,0095
0095,0095
0095,0093
0095,0096
0098,0096
0102,0099
0104,0104
0107,0105
0109,0109
0110,0109
0109,0107
0109,0110
0106,0108
0109,0107
0106,0104
0108,0107
0108,0107
0107,0108
0109,0107
0109,0108
0110,0111
0112,0111
0116,0112
0114,0114
0115,0116
0119,0119
0121,0122
0123,0124
0123,0126
0128,0128
0130,0130
0129,0129
0128,0129
0128,0129
0127,0128
0129,0126
0128,0127
0127,0128
0128,0127
0128,0128
0127,0126
0131,0129
0130,0129
0134,0131
0131,0130
0132,0133
0130,0133
0133,0133
0131,0131
0130,0131
0130,0131
0129,0130
0129,0130
0128,0128
0129,0130
0128,0128
0127,0126
0127,0127
0129,0127
0125,0124
0124,0124
0127,0125
0123,0125
0124,0126
0124,0122
0122,0120
0125,0123
0122,0122
0123,0123
0122,0122
0128,0121
0119,0120
0121,0123
0122,0121
0121,0121
0122,0122
0118,0122
0119,0121
0121,0123
0123,0122
0123,0123
0126,0125
0127,0126
0129,0126
0129,0128
0129,0130
0130,0129
0131,0130
0130,0130
0132,0130
0132,0131
0133,0130
0133,0132
0131,0131
0133,0132
0131,0131
0133,0132
0133,0133
0131,0131
0133,0134
0132,0132
0136,0134
0136,0135
0136,0138
0136,0136
0136,0135
0135,0135
0135,0134
0136,0134
0135,0138
0136,0135
0135,0134
0136,0136
0137,0134
0138,0137
0137,0136
0136,0136
0135,0133
0137,0135
0135,0134
0134,0135
0134,0134
0134,0134
0133,0134
0133,0133
0132,0131
0131,0129
0129,0132
0131,0132
0134,0132
0134,0135
0135,0135
0134,0134
0135,0133
0132,0132
0132,0132
0131,0131
0130,0131
0131,0131
0130,0132
0128,0131
0129,0130
0129,0129
0128,0128
0129,0129
0129,0129
0129,0130
0131,0130
0132,0133
0132,0133
0141,0133
0136,0137
0139,0140
0142,0143
0145,0144
0149,0149
0151,0150
0154,0155
0157,0157
0156,0157
0157,0155
0156,0154
0156,0155
0155,0155
0157,0156
0155,0156
0157,0156
0160,0160
0163,0161
0164,0163
0164,0166
0165,0164
0165,0164
0165,0166
0169,0166
0172,0170
0175,0174
0176,0175
0176,0179
0177,0176
0179,0179
0179,0179
0178,0179
0178,0178
0178,0179
0176,0175
0175,0174
0173,0175
0174,0175
0175,0174
0175,0176
0177,0177
0177,0178
0177,0178
0178,0179
0180,0180
0182,0181
0181,0185
0186,0184
0186,0185
0187,0187
0187,0187
0188,0188
0189,0189
0185,0185
0187,0186
0187,0188
0184,0185
0187,0187
0188,0187
0187,0186
0186,0188
0185,0186
0185,0185
0187,0187
0187,0187
0187,0188
0189,0189
0191,0191
0195,0194
0201,0196
0198,0198
0200,0198
0198,0198
0199,0198
0199,0198
0197,0196
0189,0196
0192,0192
0195,0192
0192,0190
0191,0191
0191,0190
0189,0189
0187,0187
0187,0187
0187,0187
0187,0186
0187,0186
0184,0186
0185,0188
0188,0193
0187,0187
0185,0183
0187,0186
0186,0186
0187,0187
0185,0186
0189,0184
0186,0184
0186,0185
0187,0185
0187,0188
0189,0188
0190,0188
0189,0190
0189,0189
0191,0189
0191,0189
0188,0189
0189,0188
0189,0189
0191,0192
0195,0196
0198,0198
0201,0200
0205,0205
0216,0207
0208,0209
0211,0210
0211,0211
0207,0214
0215,0215
0218,0215
0218,0219
0223,0221
0220,0222
0225,0225
0227,0229
0227,0225
0225,0224
0217,0224
0220,0221
0224,0221
0219,0218
0217,0219
0219,0221
0217,0219
0219,0218
0218,0219
0217,0216
0216,0215
0214,0214
0216,0215
0213,0210
0216,0214
0214,0215
0215,0216
0215,0214
0213,0213
0212,0211
0214,0210
0210,0209
0208,0208
0208,0207
0208,0206
0205,0204
0206,0205
0202,0202
0203,0203
0201,0200
0204,0198
0200,0200
0202,0199
0201,0199
0199,0197
0198,0197
0199,0199
0198,0198
0197,0193
0198,0198
0201,0198
0196,0197
0195,0203
0195,0194
0193,0192
0194,0198
0197,0193
0193,0191
0196,0188
0195,0196
0199,0201
0200,0201
0204,0203
0205,0204
0211,0204
0205,0206
0208,0208
0208,0209
0208,0210
0208,0208
0208,0208
0206,0206
0207,0210
0207,0206
0208,0208
0209,0208
0200,0211
0213,0211
0209,0216
0211,0210
0210,0209
0209,0209
0205,0204
0205,0205
0202,0212
0205,0206
0208,0208
0210,0209
0211,0215
0215,0214
0217,0211
0213,0215
0208,0215
0220,0214
0213,0214
0224,0214
0212,0214
0212,0212
0211,0208
0211,0212
0208,0216
0208,0209
0207,0206
0206,0206
0206,0205
0204,0203
0201,0201
0203,0200
0202,0204
0200,0201
0200,0198
0198,0196
0205,0196
0194,0198
0197,0196
0196,0198
0199,0199
0197,0198
0196,0196
0197,0196
0196,0197
0198,0196
0196,0199
0189,0195
0195,0195
0194,0194
0193,0193
0194,0194
0192,0192
0194,0192
0187,0191
0192,0192
0192,0194
0195,0192
0192,0192
0190,0192
0190,0195
0191,0191
0187,0192
0191,0191
0197,0191
0192,0191
0194,0194
0193,0192
0192,0191
0193,0193
0195,0194
0196,0193
0195,0197
0194,0196
0197,0196
0199,0197
0198,0199
0200,0198
0198,0204
0202,0204
0203,0203
0202,0202
0202,0200
0201,0200
0199,0193
0200,0201
0202,0203
0203,0201
0203,0204
0204,0204
0204,0206
0205,0204
0206,0205
0205,0204
0206,0211
0206,0204
0206,0205
0201,0203
0203,0207
0199,0201
0203,0197
0200,0196
0197,0199
0197,0196
0196,0195
0194,0194
0194,0194
0194,0194
0194,0189
0194,0194
0193,0195
0193,0192
0196,0196
0192,0194
0192,0192
0189,0193
0194,0194
0196,0195
0197,0197
0198,0198
0199,0200
0204,0202
0204,0203
0207,0205
0208,0207
0208,0208
0209,0209
0211,0208
0208,0205
0205,0206
0206,0203
0202,0201
0202,0201
0201,0200
0199,0201
0198,0199
0199,0196
0197,0197
0197,0197
0197,0203
0197,0197
0196,0196
0196,0196
0195,0195
0195,0184
0194,0193
0193,0191
0185,0192
0188,0183
0189,0188
0190,0188
0189,0186
0187,0185
0187,0185
0185,0185
0185,0185
0186,0175
0186,0187
0186,0188
0188,0192
0190,0189
0189,0191
0191,0193
0193,0192
0194,0192
0198,0195
0198,0198
0199,0198
0198,0198
0198,0200
0195,0196
0196,0196
0197,0196
0194,0196
0199,0198
0201,0200
0203,0200
0206,0204
0203,0205
0206,0206
0206,0207
0208,0207
0210,0208
0208,0208
0207,0207
0206,0206
0208,0206
0206,0206
0205,0205
0201,0205
0209,0207
0206,0204
0205,0205
0213,0200
0205,0204
0203,0202
0203,0202
0201,0201
0202,0200
0201,0200
0200,0200
0202,0197
0199,0200
0198,0199
0199,0197
0198,0196
0197,0193
0194,0193
0195,0194
0188,0192
0192,0189
0192,0190
0187,0189
0190,0199
0188,0189
0184,0182
0186,0186
0184,0185
0185,0183
0183,0186
0188,0188
0190,0189
0196,0193
0200,0196
0202,0199
0203,0201
0201,0204
0205,0206
0207,0207
0197,0206
0206,0207
0203,0199
0207,0207
0206,0206
0205,0204
0204,0205
0203,0204
0205,0204
0205,0204
0203,0204
0205,0205
0203,0204
0204,0203
0207,0202
0202,0202
0203,0202
0200,0202
0196,0202
0202,0202
0203,0204
0203,0203
0204,0203
0203,0203
0205,0204
0202,0202
0202,0201
0201,0200
0200,0200
0198,0200
0193,0200
0198,0199
0198,0198
0199,0196
0197,0196
0196,0196
0196,0195
0195,0195
0193,0192
0197,0194
0193,0193
0194,0195
0194,0183
0193,0193
0192,0192
0191,0190
0188,0186
0188,0188
0187,0188
0187,0188
0184,0188
0186,0187
0188,0185
0186,0185
0184,0184
0183,0182
0179,0183
0182,0181
0179,0181
0181,0179
0183,0179
0178,0176
0167,0179
0179,0177
0179,0178
0180,0178
0184,0179
0179,0178
0177,0176
0177,0175
0178,0179
0178,0177
0179,0178
0179,0182
0179,0180
0181,0182
0180,0181
0182,0183
0183,0183
0183,0185
0183,0184
0183,0180
0181,0179
0180,0181
0179,0181
0178,0177
0177,0177
0176,0176
0175,0181
0176,0175
0175,0175
0175,0173
0173,0172
0174,0174
0173,0171
0172,0171
0170,0170
0169,0170
0169,0162
0170,0169
0167,0168
0168,0169
0167,0168
0167,0165
0167,0167
0168,0166
0165,0167
0166,0166
0165,0165
0164,0164
0165,0163
0162,0162
0165,0156
0162,0161
0163,0163
0166,0165
0165,0166
0170,0169
0172,0172
0175,0173
0176,0175
0176,0176
0175,0175
0175,0176
0175,0176
0176,0176
0176,0175
0180,0179
0182,0183
0187,0186
0191,0186
0198,0197
0203,0203
0208,0208
0211,0210
0213,0213
0216,0214
0216,0213
0213,0214
0215,0217
0213,0212
0214,0214
0215,0220
0215,0215
0216,0215
0218,0217
0220,0220
0222,0223
0227,0227
0223,0230
0232,0233
0233,0231
0239,0243
0237,0241
0245,0235
0247,0247
0250,0247
0247,0251
0248,0250
0250,0243
0237,0248
0248,0247
0245,0244
0246,0245
0244,0243
0243,0243
0244,0242
0241,0242
0241,0240
0240,0241
0241,0240
0236,0238
0243,0237
0235,0236
0233,0234
0233,0233
0232,0232
0230,0230
0229,0230
0229,0229
0229,0230
0228,0227
0227,0227
0227,0226
0228,0227
0225,0224
0224,0222
0222,0222
0220,0220
0220,0220
0220,0219
0219,0219
0218,0219
0219,0219
0218,0217
0219,0220
0221,0218
0221,0222
0221,0222
0217,0223
0219,0219
0217,0217
0217,0217
0214,0216
0215,0216
0214,0213
0212,0213
0211,0211
0212,0210
0211,0210
0211,0211
0211,0210
0210,0209
0210,0210
0211,0208
0210,0209
0211,0211
0212,0211
0211,0211
0211,0210
0210,0210
0210,0211
0209,0208
0208,0207
0207,0207
0206,0206
0206,0204
0205,0206
0207,0205
0206,0207
0207,0207
0209,0207
0209,0210
0208,0208
0208,0207
0208,0207
0208,0208
0208,0207
0209,0207
0207,0206
0204,0204
0204,0204
0204,0200
0202,0201
0202,0201
0199,0198
0198,0198
0198,0197
0198,0197
0197,0196
0198,0197
0198,0197
0196,0197
0195,0196
0197,0195
0195,0194
0196,0194
0195,0196
0195,0194
0194,0193
0194,0194
0188,0192
0195,0192
0194,0193
0195,0194
0194,0194
0193,0195
0190,0189
0194,0193
0192,0192
0193,0191
0192,0192
0189,0191
0190,0190
0190,0192
0190,0188
0190,0189
0196,0188
0191,0189
0189,0189
0192,0189
0189,0190
0189,0185
0190,0191
0190,0192
0192,0193
0194,0194
0196,0196
0199,0199
0199,0200
0201,0201
0202,0201
0203,0203
0205,0201
0204,0208
0206,0207
0206,0208
0209,0208
0205,0206
0207,0206
0207,0206
0206,0207
0205,0205
0203,0204
0203,0202
0202,0202
0200,0200
0200,0201
0198,0198
0198,0197
0196,0196
0195,0195
0195,0194
0194,0194
0195,0193
0193,0193
0194,0193
0196,0195
0195,0197
0198,0198
0200,0199
0200,0197
0201,0196
0202,0201
0200,0201
0199,0200
0200,0200
0198,0200
0199,0198
0198,0196
0195,0196
0196,0193
0194,0193
0195,0195
0195,0195
0194,0195
0192,0192
0194,0194
0194,0194
0192,0191
0191,0191
0191,0191
0190,0190
0190,0192
0193,0192
0195,0194
0196,0196
0197,0198
0197,0198
0196,0197
0196,0195
0194,0194
0191,0194
0193,0192
0191,0191
0190,0190
0190,0191
0189,0189
0191,0190
0193,0193
0192,0191
0195,0193
0197,0196
0196,0196
0196,0197
0198,0198
0197,0198
0195,0195
0194,0194
0197,0194
0194,0192
0191,0191
0189,0190
0188,0191
0188,0188
0188,0187
0187,0186
0186,0185
0184,0185
0183,0184
0183,0184
0179,0183
0181,0182
0182,0182
0182,0181
0181,0182
0179,0180
0179,0179
0178,0178
0178,0179
0178,0178
0179,0179
0180,0180
0182,0179
0183,0183
0185,0183
0183,0182
0181,0182
0181,0182
0182,0182
0183,0182
0181,0181
0183,0184
0189,0190
0189,0190
0193,0194
0195,0194
0198,0197
0200,0200
0200,0201
0202,0202
0202,0200
0202,0203
0202,0201
0200,0199
0199,0198
0196,0201
0193,0192
0193,0195
0193,0192
0196,0193
0191,0191
0192,0192
0189,0189
0189,0191
0188,0186
0189,0189
0187,0187
0187,0187
0187,0187
0186,0185
0182,0185
0188,0186
0187,0186
0187,0187
0184,0187
0185,0185
0184,0184
0183,0186
0184,0184
0184,0183
0182,0183
0181,0183
0184,0181
0180,0179
0179,0180
0179,0177
0177,0179
0178,0179
0176,0176
0178,0176
0175,0175
0174,0174
0172,0173
0174,0168
0170,0171
0171,0170
0170,0171
0171,0170
0170,0170
0172,0170
0171,0164
0171,0170
0171,0164
0170,0171
0170,0170
0169,0168
0169,0169
0171,0171
0169,0170
0171,0171
0169,0180
0174,0173
0174,0174
0174,0175
0175,0176
0176,0177
0174,0175
0175,0175
0174,0175
0173,0173
0171,0180
0171,0171
0172,0172
0171,0169
0167,0170
0169,0168
0170,0168
0168,0169
0163,0170
0166,0168
0168,0169
0169,0168
0169,0169
0166,0168
0166,0167
0168,0168
0169,0166
0167,0167
0169,0167
0170,0168
0165,0170
0170,0170
0175,0172
0171,0172
0171,0168
0169,0170
0179,0170
0165,0166
0168,0165
0163,0166
0156,0164
0165,0166
0166,0166
0165,0163
0159,0161
0163,0164
0161,0161
0162,0162
0163,0164
0166,0166
0167,0167
0168,0166
0167,0170
0168,0168
0167,0167
0166,0166
0165,0167
0165,0166
0164,0169
0165,0164
0162,0169
0164,0165
0164,0164
0165,0165
0163,0157
0164,0163
0164,0158
0164,0165
0165,0168
0168,0168
0170,0170
0178,0171
0172,0178
0172,0172
0172,0173
0171,0171
0169,0168
0170,0170
0170,0168
0171,0170
0171,0171
0172,0169
0175,0175
0176,0177
0181,0179
0183,0183
0186,0187
0188,0187
0188,0188
0189,0190
0191,0189
0189,0189
0189,0187
0190,0189
0193,0191
0192,0196
0194,0195
0198,0196
0195,0199
0203,0202
0205,0206
0208,0208
0208,0210
0210,0209
0208,0213
0208,0209
0209,0207
0207,0208
0206,0207
0206,0206
0203,0205
0204,0204
0204,0203
0206,0205
0202,0204
0208,0208
0207,0208
0207,0206
0206,0208
0209,0207
0209,0208
0209,0208
0216,0209
0207,0208
0205,0207
0207,0206
0206,0206
0204,0203
0208,0207
0203,0204
0204,0206
0207,0210
0208,0209
0210,0211
0208,0216
0212,0212
0214,0213
0214,0214
0214,0217
0210,0210
0208,0208
0207,0205
0206,0206
0206,0206
0209,0206
0210,0206
0206,0212
0205,0207
0205,0206
0206,0207
0210,0208
0209,0209
0211,0211
0211,0209
0211,0214
0214,0214
0217,0214
0216,0215
0216,0216
0215,0218
0214,0222
0216,0214
0215,0210
0212,0212
0212,0213
0213,0210
0208,0202
0207,0208
0208,0206
0205,0205
0203,0206
0203,0202
0201,0202
0200,0200
0200,0199
0199,0199
0197,0198
0195,0195
0195,0195
0193,0193
0193,0191
0194,0193
0192,0193
0192,0193
0191,0191
0191,0190
0191,0189
0189,0189
0190,0190
0188,0187
0184,0187
0187,0186
0186,0186
0187,0186
0188,0186
0188,0188
0186,0185
0186,0185
0186,0188
0183,0184
0182,0185
0186,0182
0182,0183
0182,0181
0181,0180
0184,0180
0179,0181
0181,0179
0179,0180
0181,0182
0181,0180
0178,0179
0176,0177
0177,0177
0176,0174
0179,0178
0180,0178
0187,0181
0183,0182
0183,0183
0184,0184
0182,0183
0182,0180
0181,0181
0181,0181
0179,0180
0180,0181
0192,0181
0182,0181
0193,0183
0184,0185
0184,0181
0182,0183
0183,0182
0181,0179
0184,0191
0183,0184
0184,0186
0186,0187
0189,0188
0190,0189
0190,0188
0189,0186
0185,0186
0187,0185
0185,0186
0188,0188
0185,0187
0187,0187
0189,0189
0190,0192
0191,0193
0191,0199
0198,0197
0201,0200
0201,0203
0204,0204
0205,0207
0207,0204
0206,0203
0203,0202
